http://yago-knowledge.org/resource/Gramática_de_la_lengua_castellana,http://yago-knowledge.org/resource/Antonio_de_Nebrija
http://yago-knowledge.org/resource/Catholicon__u0028_1286_u0029_,http://yago-knowledge.org/resource/John_of_Genoa
http://yago-knowledge.org/resource/Ring__u0028_Suzuki_novel_u0029_,http://yago-knowledge.org/resource/Koji_Suzuki
http://yago-knowledge.org/resource/Teenage_Mutant_Ninja_Turtles__u0028_IDW_Publishing_u0029_,http://yago-knowledge.org/resource/Kevin_Eastman
http://yago-knowledge.org/resource/Tokyo_Tower__u0028_film_u0029_,http://yago-knowledge.org/resource/Kaori_Ekuni
http://yago-knowledge.org/resource/Wimmen_u0027_s_Comix,http://yago-knowledge.org/resource/Trina_Robbins
http://yago-knowledge.org/resource/South_of_the_Border_u002C__West_of_the_Sun,http://yago-knowledge.org/resource/Haruki_Murakami
http://yago-knowledge.org/resource/Tilled_Earth,http://yago-knowledge.org/resource/Manjushree_Thapa
http://yago-knowledge.org/resource/Dehkhoda_Dictionary,http://yago-knowledge.org/resource/Ali-Akbar_Dehkhoda
http://yago-knowledge.org/resource/Tales_of_the_Dead,http://yago-knowledge.org/resource/Johann_Karl_August_Musäus
http://yago-knowledge.org/resource/Tales_of_the_Dead,http://yago-knowledge.org/resource/Heinrich_Clauren
http://yago-knowledge.org/resource/Tales_of_the_Dead,http://yago-knowledge.org/resource/Sarah_Elizabeth_Utterson
http://yago-knowledge.org/resource/Tales_of_the_Dead,http://yago-knowledge.org/resource/Johann_August_Apel
http://yago-knowledge.org/resource/DIN_47100,http://yago-knowledge.org/resource/Deutsches_Institut_für_Normung
http://yago-knowledge.org/resource/Hitler_Diaries,http://yago-knowledge.org/resource/Konrad_Kujau
http://yago-knowledge.org/resource/Off-the-Record_Messaging,http://yago-knowledge.org/resource/Ian_Goldberg
http://yago-knowledge.org/resource/Off-the-Record_Messaging,http://yago-knowledge.org/resource/Nikita_Borisov
http://yago-knowledge.org/resource/UTF-8,http://yago-knowledge.org/resource/Rob_Pike
http://yago-knowledge.org/resource/UTF-8,http://yago-knowledge.org/resource/Ken_Thompson
http://yago-knowledge.org/resource/Ōmi_Code,http://yago-knowledge.org/resource/Fujiwara_no_Kamatari
http://yago-knowledge.org/resource/Asterix_at_the_Olympic_Games,http://yago-knowledge.org/resource/René_Goscinny
http://yago-knowledge.org/resource/Asterix_at_the_Olympic_Games,http://yago-knowledge.org/resource/Albert_Uderzo
http://yago-knowledge.org/resource/L_u0027_Ankou,http://yago-knowledge.org/resource/Jean-Claude_Fournier
http://yago-knowledge.org/resource/WebDAV,http://yago-knowledge.org/resource/Jim_Whitehead__u0028_computer_scientist_u0029_
http://yago-knowledge.org/resource/Wörterbuch_der_ägyptischen_Sprache,http://yago-knowledge.org/resource/Hermann_Grapow
http://yago-knowledge.org/resource/Wörterbuch_der_ägyptischen_Sprache,http://yago-knowledge.org/resource/Adolf_Erman
http://yago-knowledge.org/resource/Swiss_Biographical_Archive,http://yago-knowledge.org/resource/Various_authors_generic_instance
http://yago-knowledge.org/resource/Diccionario_crítico_etimológico_castellano_e_hispánico,http://yago-knowledge.org/resource/Joan_Coromines
http://yago-knowledge.org/resource/Diccionario_crítico_etimológico_castellano_e_hispánico,http://yago-knowledge.org/resource/José_Antonio_Pascual
http://yago-knowledge.org/resource/The_Rift__u0028_Star_Trek_u0029_,http://yago-knowledge.org/resource/Peter_David
http://yago-knowledge.org/resource/Tintin_and_the_Picaros,http://yago-knowledge.org/resource/Hergé
http://yago-knowledge.org/resource/Kiss_of_the_Spider_Woman__u0028_novel_u0029_,http://yago-knowledge.org/resource/Manuel_Puig
http://yago-knowledge.org/resource/Everything_u0027_s_Eventual,http://yago-knowledge.org/resource/Stephen_King
http://yago-knowledge.org/resource/Dictionnaire_d_u0027_histoire_et_de_géographie_ecclésiastiques,http://yago-knowledge.org/resource/Alfred_Baudrillart
http://yago-knowledge.org/resource/Bencao_Gangmu,http://yago-knowledge.org/resource/Li_Shizhen
http://yago-knowledge.org/resource/Dīwān_Lughāt_al-Turk,http://yago-knowledge.org/resource/Mahmud_al-Kashgari
http://yago-knowledge.org/resource/Dictionary_of_Greek_and_Roman_Geography,http://yago-knowledge.org/resource/William_Smith__u0028_lexicographer_u0029_
http://yago-knowledge.org/resource/Asterix_in_Corsica,http://yago-knowledge.org/resource/René_Goscinny
http://yago-knowledge.org/resource/Asterix_and_the_Class_Act,http://yago-knowledge.org/resource/René_Goscinny
http://yago-knowledge.org/resource/Encyclopedia_Americana,http://yago-knowledge.org/resource/Francis_Lieber
http://yago-knowledge.org/resource/Diccionari_General_de_la_Llengua_Catalana,http://yago-knowledge.org/resource/Pompeu_Fabra
http://yago-knowledge.org/resource/Händel-Werke-Verzeichnis,http://yago-knowledge.org/resource/Bernd_Baselt
http://yago-knowledge.org/resource/Chronicles_of_Huayang,http://yago-knowledge.org/resource/Chang_Qu
http://yago-knowledge.org/resource/Tintin_in_America,http://yago-knowledge.org/resource/Hergé
http://yago-knowledge.org/resource/Jakarta_Persistence,http://yago-knowledge.org/resource/Sun_Microsystems
http://yago-knowledge.org/resource/Analytical_Dynamics_of_Particles_and_Rigid_Bodies,http://yago-knowledge.org/resource/E_u002E__T_u002E__Whittaker
http://yago-knowledge.org/resource/A_Course_of_Modern_Analysis,http://yago-knowledge.org/resource/E_u002E__T_u002E__Whittaker
http://yago-knowledge.org/resource/A_Course_of_Modern_Analysis,http://yago-knowledge.org/resource/G_u002E__N_u002E__Watson
http://yago-knowledge.org/resource/Geography_Markup_Language,http://yago-knowledge.org/resource/Open_Geospatial_Consortium
http://yago-knowledge.org/resource/The_Walking_Man__u0028_manga_u0029_,http://yago-knowledge.org/resource/Jiro_Taniguchi
http://yago-knowledge.org/resource/Sur_la_piste_des_Dalton,http://yago-knowledge.org/resource/René_Goscinny
http://yago-knowledge.org/resource/Grandes_Heures_of_Anne_of_Brittany,http://yago-knowledge.org/resource/Jean_Bourdichon
http://yago-knowledge.org/resource/Shinsen_Shōjiroku,http://yago-knowledge.org/resource/Fujiwara_no_Otsugu
http://yago-knowledge.org/resource/Taihō_Code,http://yago-knowledge.org/resource/Fujiwara_no_Fuhito
http://yago-knowledge.org/resource/Taihō_Code,http://yago-knowledge.org/resource/Awata_no_Mahito
http://yago-knowledge.org/resource/Taihō_Code,http://yago-knowledge.org/resource/Prince_Osakabe
http://yago-knowledge.org/resource/Manasollasa,http://yago-knowledge.org/resource/Someshvara_III
http://yago-knowledge.org/resource/Augsburg_Confession,http://yago-knowledge.org/resource/Philip_Melanchthon
http://yago-knowledge.org/resource/DIN_276,http://yago-knowledge.org/resource/Deutsches_Institut_für_Normung
http://yago-knowledge.org/resource/Delta_of_Venus,http://yago-knowledge.org/resource/Anaïs_Nin
http://yago-knowledge.org/resource/Le_Pied-tendre,http://yago-knowledge.org/resource/Morris__u0028_cartoonist_u0029_
http://yago-knowledge.org/resource/Le_Pied-tendre,http://yago-knowledge.org/resource/René_Goscinny
http://yago-knowledge.org/resource/De_Mulieribus_Claris,http://yago-knowledge.org/resource/Giovanni_Boccaccio
http://yago-knowledge.org/resource/Strong_u0027_s_Concordance,http://yago-knowledge.org/resource/James_Strong__u0028_theologian_u0029_
http://yago-knowledge.org/resource/Asterix_and_the_Black_Gold,http://yago-knowledge.org/resource/Albert_Uderzo
http://yago-knowledge.org/resource/Asterix_and_the_Great_Crossing,http://yago-knowledge.org/resource/René_Goscinny
http://yago-knowledge.org/resource/Emotional_Intelligence,http://yago-knowledge.org/resource/Daniel_Goleman
http://yago-knowledge.org/resource/Destination_Moon__u0028_comics_u0029_,http://yago-knowledge.org/resource/Hergé
http://yago-knowledge.org/resource/The_Sandman_u003A__The_Kindly_Ones,http://yago-knowledge.org/resource/Neil_Gaiman
http://yago-knowledge.org/resource/Asterix_and_the_Roman_Agent,http://yago-knowledge.org/resource/René_Goscinny
http://yago-knowledge.org/resource/Asterix_and_the_Roman_Agent,http://yago-knowledge.org/resource/Albert_Uderzo
http://yago-knowledge.org/resource/Asterix_and_the_Falling_Sky,http://yago-knowledge.org/resource/Albert_Uderzo
http://yago-knowledge.org/resource/Les_Cousins_Dalton,http://yago-knowledge.org/resource/René_Goscinny
http://yago-knowledge.org/resource/Orientalism__u0028_book_u0029_,http://yago-knowledge.org/resource/Edward_Said
http://yago-knowledge.org/resource/How_Obelix_Fell_into_the_Magic_Potion_When_He_Was_a_Little_Boy,http://yago-knowledge.org/resource/René_Goscinny
http://yago-knowledge.org/resource/Atlas_Coelestis,http://yago-knowledge.org/resource/John_Flamsteed
http://yago-knowledge.org/resource/Hammer_House_of_Horror,http://yago-knowledge.org/resource/Roy_Skeggs
http://yago-knowledge.org/resource/The_Holocaust_Industry,http://yago-knowledge.org/resource/Norman_Finkelstein
http://yago-knowledge.org/resource/The_Fifth_Beatle__u0028_graphic_novel_u0029_,http://yago-knowledge.org/resource/Kyle_Baker
http://yago-knowledge.org/resource/The_Fifth_Beatle__u0028_graphic_novel_u0029_,http://yago-knowledge.org/resource/Vivek_Tiwary
http://yago-knowledge.org/resource/Webster_u0027_s_Dictionary,http://yago-knowledge.org/resource/Noah_Webster
http://yago-knowledge.org/resource/Des_barbelés_sur_la_prairie,http://yago-knowledge.org/resource/René_Goscinny
http://yago-knowledge.org/resource/Systema_Mycologicum,http://yago-knowledge.org/resource/Elias_Magnus_Fries
http://yago-knowledge.org/resource/Ivan_Vasilievich__u0028_play_u0029_,http://yago-knowledge.org/resource/Mikhail_Bulgakov
http://yago-knowledge.org/resource/Popol_Out_West,http://yago-knowledge.org/resource/Hergé
http://yago-knowledge.org/resource/The_Hitchhiker_u0027_s_Guide_to_the_Galaxy__u0028_fictional_u0029_,http://yago-knowledge.org/resource/Douglas_Adams
http://yago-knowledge.org/resource/The_Hitchhiker_u0027_s_Guide_to_the_Galaxy__u0028_fictional_u0029_,http://yago-knowledge.org/resource/Ford_Prefect__u0028_character_u0029_
http://yago-knowledge.org/resource/Teenage_Mutant_Ninja_Turtles__u0028_Mirage_Studios_u0029_,http://yago-knowledge.org/resource/Peter_Laird
http://yago-knowledge.org/resource/Teenage_Mutant_Ninja_Turtles__u0028_Mirage_Studios_u0029_,http://yago-knowledge.org/resource/Kevin_Eastman
http://yago-knowledge.org/resource/Het_Rattenkasteel,http://yago-knowledge.org/resource/Marc_Sleen
http://yago-knowledge.org/resource/Le_Septième_Code,http://yago-knowledge.org/resource/Roger_Leloup
http://yago-knowledge.org/resource/The_Circles_of_Power,http://yago-knowledge.org/resource/Pierre_Christin
http://yago-knowledge.org/resource/Hours_of_Mary_of_Burgundy,http://yago-knowledge.org/resource/Lieven_van_Lathem
http://yago-knowledge.org/resource/Hours_of_Mary_of_Burgundy,http://yago-knowledge.org/resource/Simon_Marmion
http://yago-knowledge.org/resource/Hours_of_Mary_of_Burgundy,http://yago-knowledge.org/resource/Master_of_Mary_of_Burgundy
http://yago-knowledge.org/resource/Lost_Girls__u0028_graphic_novel_u0029_,http://yago-knowledge.org/resource/Alan_Moore
http://yago-knowledge.org/resource/Les_Trois_soleils_de_Vinéa,http://yago-knowledge.org/resource/Roger_Leloup
http://yago-knowledge.org/resource/Beyond_Freedom_and_Dignity,http://yago-knowledge.org/resource/B_u002E__F_u002E__Skinner
http://yago-knowledge.org/resource/The_Halo_Graphic_Novel,http://yago-knowledge.org/resource/Collective_generic_instance
http://yago-knowledge.org/resource/Good-bye_u002C__Chunky_Rice,http://yago-knowledge.org/resource/Craig_Thompson
http://yago-knowledge.org/resource/Daddy_u0027_s_Roommate,http://yago-knowledge.org/resource/Michael_Willhoite
http://yago-knowledge.org/resource/A_u1E63__u1E6D_ādhyāyī,http://yago-knowledge.org/resource/Pā_u1E47_ini
http://yago-knowledge.org/resource/B_u002E_P_u002E_R_u002E_D_u002E__u003A__Hollow_Earth_and_Other_Stories,http://yago-knowledge.org/resource/Mike_Mignola
http://yago-knowledge.org/resource/Welcome_to_Alflolol,http://yago-knowledge.org/resource/Pierre_Christin
http://yago-knowledge.org/resource/Encyclopédie_française,http://yago-knowledge.org/resource/Lucien_Febvre
http://yago-knowledge.org/resource/Encyclopédie_française,http://yago-knowledge.org/resource/Pierre_Abraham
http://yago-knowledge.org/resource/Cages__u0028_comics_u0029_,http://yago-knowledge.org/resource/Dave_McKean
http://yago-knowledge.org/resource/Uncanny_X-Men_94,http://yago-knowledge.org/resource/Chris_Claremont
http://yago-knowledge.org/resource/Miller_Atlas,http://yago-knowledge.org/resource/Lopo_Homem
http://yago-knowledge.org/resource/The_Persian_Encyclopedia,http://yago-knowledge.org/resource/Gholamhossein_Mosaheb
http://yago-knowledge.org/resource/Gaffes_et_gadgets,http://yago-knowledge.org/resource/André_Franquin
http://yago-knowledge.org/resource/Icaro__u0028_manga_u0029_,http://yago-knowledge.org/resource/Jean_Giraud
http://yago-knowledge.org/resource/Il_y_a_un_sorcier_à_Champignac,http://yago-knowledge.org/resource/André_Franquin
http://yago-knowledge.org/resource/Jimmy_Corrigan_u002C__the_Smartest_Kid_on_Earth,http://yago-knowledge.org/resource/Chris_Ware
http://yago-knowledge.org/resource/L_u0027_Orgue_du_Diable,http://yago-knowledge.org/resource/Roger_Leloup
http://yago-knowledge.org/resource/The_Time_Opener,http://yago-knowledge.org/resource/Pierre_Christin
http://yago-knowledge.org/resource/The_Book_of_Genesis__u0028_comics_u0029_,http://yago-knowledge.org/resource/Robert_Crumb
http://yago-knowledge.org/resource/La_Pagode_des_brumes,http://yago-knowledge.org/resource/Roger_Leloup
http://yago-knowledge.org/resource/Le_Maléfice_de_l_u0027_améthyste,http://yago-knowledge.org/resource/Roger_Leloup
http://yago-knowledge.org/resource/The_Gospel_of_the_Flying_Spaghetti_Monster,http://yago-knowledge.org/resource/Bobby_Henderson__u0028_activist_u0029_
http://yago-knowledge.org/resource/The_Castafiore_Emerald,http://yago-knowledge.org/resource/Hergé
http://yago-knowledge.org/resource/The_Red_Sea_Sharks,http://yago-knowledge.org/resource/Hergé
http://yago-knowledge.org/resource/The_Calculus_Affair,http://yago-knowledge.org/resource/Hergé
http://yago-knowledge.org/resource/Flight_714_to_Sydney,http://yago-knowledge.org/resource/Hergé
http://yago-knowledge.org/resource/Tintin_and_Alph-Art,http://yago-knowledge.org/resource/Hergé
http://yago-knowledge.org/resource/Microdata__u0028_HTML_u0029_,http://yago-knowledge.org/resource/WHATWG
http://yago-knowledge.org/resource/Hostages_of_the_Ultralum,http://yago-knowledge.org/resource/Pierre_Christin
http://yago-knowledge.org/resource/In_Uncertain_Times,http://yago-knowledge.org/resource/Pierre_Christin
http://yago-knowledge.org/resource/Spirou_à_New_York,http://yago-knowledge.org/resource/Philippe_Vandevelde
http://yago-knowledge.org/resource/Virus__u0028_Spirou_et_Fantasio_u0029_,http://yago-knowledge.org/resource/Philippe_Vandevelde
http://yago-knowledge.org/resource/Orthographia_bohemica,http://yago-knowledge.org/resource/Jan_Hus
http://yago-knowledge.org/resource/Tableau_politique_de_la_France_de_l_u0027_Ouest_sous_la_Troisième_République,http://yago-knowledge.org/resource/André_Siegfried
http://yago-knowledge.org/resource/The__u0027_Nam,http://yago-knowledge.org/resource/Doug_Murray__u0028_comics_u0029_
http://yago-knowledge.org/resource/Un_gaffeur_sachant_gaffer,http://yago-knowledge.org/resource/André_Franquin
http://yago-knowledge.org/resource/Arkham_Asylum_u003A__A_Serious_House_on_Serious_Earth,http://yago-knowledge.org/resource/Grant_Morrison
http://yago-knowledge.org/resource/Blink_u003A__The_Power_of_Thinking_Without_Thinking,http://yago-knowledge.org/resource/Malcolm_Gladwell
http://yago-knowledge.org/resource/Isaac_Asimov_Presents_The_Great_SF_Stories_2__u0028_1940_u0029_,http://yago-knowledge.org/resource/Isaac_Asimov
http://yago-knowledge.org/resource/Hollow_Fields,http://yago-knowledge.org/resource/Madeleine_Rosca
http://yago-knowledge.org/resource/Poem_Strip,http://yago-knowledge.org/resource/Dino_Buzzati
http://yago-knowledge.org/resource/Batman_u003A__The_Killing_Joke,http://yago-knowledge.org/resource/Alan_Moore
http://yago-knowledge.org/resource/It_Rhymes_with_Lust,http://yago-knowledge.org/resource/Arnold_Drake
http://yago-knowledge.org/resource/It_Rhymes_with_Lust,http://yago-knowledge.org/resource/Leslie_Waller
http://yago-knowledge.org/resource/Demon_in_a_Bottle,http://yago-knowledge.org/resource/Bob_Layton
http://yago-knowledge.org/resource/Demon_in_a_Bottle,http://yago-knowledge.org/resource/David_Michelinie
http://yago-knowledge.org/resource/Twig__u0028_template_engine_u0029_,http://yago-knowledge.org/resource/Armin_Ronacher
http://yago-knowledge.org/resource/Tuhfat_al-Nafis,http://yago-knowledge.org/resource/Raja_Ali_Haji
http://yago-knowledge.org/resource/99_Ways_to_Tell_a_Story_u003A__Exercises_in_Style,http://yago-knowledge.org/resource/Matt_Madden
http://yago-knowledge.org/resource/A_Comprehensive_Grammar_of_the_English_Language,http://yago-knowledge.org/resource/Randolph_Quirk
http://yago-knowledge.org/resource/A_Small_Killing,http://yago-knowledge.org/resource/Alan_Moore
http://yago-knowledge.org/resource/A_Treatise_on_the_Binomial_Theorem,http://yago-knowledge.org/resource/Professor_Moriarty
http://yago-knowledge.org/resource/Real_Country_u003A__Music_and_Language_in_Working-Class_Culture,http://yago-knowledge.org/resource/Aaron_Fox__u0028_musicologist_u0029_
http://yago-knowledge.org/resource/Rothschild_Prayerbook,http://yago-knowledge.org/resource/Gerard_Horenbout
http://yago-knowledge.org/resource/Gotham_by_Gaslight,http://yago-knowledge.org/resource/Brian_Augustyn
http://yago-knowledge.org/resource/Bear__u0028_comics_u0029_,http://yago-knowledge.org/resource/Jamie_Smart
http://yago-knowledge.org/resource/Hate__u0028_comics_u0029_,http://yago-knowledge.org/resource/Peter_Bagge
http://yago-knowledge.org/resource/2000_AD__u0028_comics_u0029_,http://yago-knowledge.org/resource/Alan_Grant__u0028_writer_u0029_
http://yago-knowledge.org/resource/Black_Diaries,http://yago-knowledge.org/resource/Roger_Casement
http://yago-knowledge.org/resource/Black_Kiss,http://yago-knowledge.org/resource/Howard_Chaykin
http://yago-knowledge.org/resource/Charles_Dickens_bibliography,http://yago-knowledge.org/resource/Charles_Dickens
http://yago-knowledge.org/resource/DO-178C,http://yago-knowledge.org/resource/European_Organisation_for_Civil_Aviation_Equipment
http://yago-knowledge.org/resource/DO-178C,http://yago-knowledge.org/resource/Radio_Technical_Commission_for_Aeronautics
http://yago-knowledge.org/resource/David_Boring,http://yago-knowledge.org/resource/Daniel_Clowes
http://yago-knowledge.org/resource/They_Were_Sisters__u0028_novel_u0029_,http://yago-knowledge.org/resource/Dorothy_Whipple
http://yago-knowledge.org/resource/Electric_Warrior__u0028_comics_u0029_,http://yago-knowledge.org/resource/Doug_Moench
http://yago-knowledge.org/resource/The_Encyclopedia_of_Popular_Music,http://yago-knowledge.org/resource/Colin_Larkin
http://yago-knowledge.org/resource/Legend_of_Spud_Murphy,http://yago-knowledge.org/resource/Eoin_Colfer
http://yago-knowledge.org/resource/Fredmans_epistlar,http://yago-knowledge.org/resource/Carl_Michael_Bellman
http://yago-knowledge.org/resource/Erotemata,http://yago-knowledge.org/resource/Manuel_Chrysoloras
http://yago-knowledge.org/resource/Faber_Book_of_Irish_Verse,http://yago-knowledge.org/resource/John_Montague__u0028_poet_u0029_
http://yago-knowledge.org/resource/The_500_Most_Influential_Muslims,http://yago-knowledge.org/resource/John_Esposito
http://yago-knowledge.org/resource/General_Relativity__u0028_book_u0029_,http://yago-knowledge.org/resource/Robert_Wald
http://yago-knowledge.org/resource/Goebbels_Diaries,http://yago-knowledge.org/resource/Joseph_Goebbels
http://yago-knowledge.org/resource/Grundriß_der_vergleichenden_Grammatik_der_indogermanischen_Sprachen,http://yago-knowledge.org/resource/Berthold_Delbrück
http://yago-knowledge.org/resource/Grundriß_der_vergleichenden_Grammatik_der_indogermanischen_Sprachen,http://yago-knowledge.org/resource/Karl_Brugmann
http://yago-knowledge.org/resource/ISO_u002F_IEC_19788,http://yago-knowledge.org/resource/ISO_u002F_IEC_JTC_1_u002F_SC_36
http://yago-knowledge.org/resource/Kurt_Vonnegut_bibliography,http://yago-knowledge.org/resource/Kurt_Vonnegut
http://yago-knowledge.org/resource/Labyrinths__u0028_short_story_collection_u0029_,http://yago-knowledge.org/resource/Jorge_Luis_Borges
http://yago-knowledge.org/resource/Look_Who_It_Is_u0021_,http://yago-knowledge.org/resource/Alan_Carr
http://yago-knowledge.org/resource/Madonna_u003A__An_Intimate_Biography,http://yago-knowledge.org/resource/J_u002E__Randy_Taraborrelli
http://yago-knowledge.org/resource/Medieval_Islamic_Civilization,http://yago-knowledge.org/resource/Josef_W_u002E__Meri
http://yago-knowledge.org/resource/Minhag_America,http://yago-knowledge.org/resource/Isaac_Mayer_Wise
http://yago-knowledge.org/resource/Mother_u0027_s_Agenda,http://yago-knowledge.org/resource/Mirra_Alfassa
http://yago-knowledge.org/resource/Mother_u0027_s_Agenda,http://yago-knowledge.org/resource/Satprem
http://yago-knowledge.org/resource/Sefer_HaAggadah,http://yago-knowledge.org/resource/Yehoshua_Hana_Rawnitzki
http://yago-knowledge.org/resource/Sefer_HaAggadah,http://yago-knowledge.org/resource/Hayim_Nahman_Bialik
http://yago-knowledge.org/resource/Land_Where_I_Flee,http://yago-knowledge.org/resource/Prajwal_Parajuly
http://yago-knowledge.org/resource/Professor_Sató_u0027_s_Three_Formulae_u002C__Volume_2_u003A__Mortimer_vs_u002E__Mortimer,http://yago-knowledge.org/resource/Edgar_P_u002E__Jacobs
http://yago-knowledge.org/resource/Professor_Sató_u0027_s_Three_Formulae_u002C__Volume_2_u003A__Mortimer_vs_u002E__Mortimer,http://yago-knowledge.org/resource/Bob_de_Moor
http://yago-knowledge.org/resource/Quark_u002F_4,http://yago-knowledge.org/resource/Samuel_R_u002E__Delany
http://yago-knowledge.org/resource/Quark_u002F_4,http://yago-knowledge.org/resource/Marilyn_Hacker
http://yago-knowledge.org/resource/Revolver__u0028_Fleetway_comics_u0029_,http://yago-knowledge.org/resource/Grant_Morrison
http://yago-knowledge.org/resource/Richard_Stark_u0027_s_Parker_u003A__The_Hunter,http://yago-knowledge.org/resource/Darwyn_Cooke
